player,position,season,phase,contract_event_id,points_pct_change_from_baseline,total_rebounds_pct_change_from_baseline,assists_pct_change_from_baseline,steals_pct_change_from_baseline,blocks_pct_change_from_baseline,fg_percentage_pct_change_from_baseline,three_point_percentage_pct_change_from_baseline,efficient_scoring_value_pct_change_from_baseline,hustle_factor_pct_change_from_baseline,offensive_creation_rate_pct_change_from_baseline,availability_rate_pct_change_from_baseline,overall_impact_score_pct_change_from_baseline,points_pct_change_from_contract_year,total_rebounds_pct_change_from_contract_year,assists_pct_change_from_contract_year,steals_pct_change_from_contract_year,blocks_pct_change_from_contract_year,fg_percentage_pct_change_from_contract_year,three_point_percentage_pct_change_from_contract_year,efficient_scoring_value_pct_change_from_contract_year,hustle_factor_pct_change_from_contract_year,offensive_creation_rate_pct_change_from_contract_year,availability_rate_pct_change_from_contract_year,overall_impact_score_pct_change_from_contract_year
Amir Coffey, SG      ,2023, Post-Contract Year 1,1.0,-0.583,-0.488,-0.0,-0.833,-0.333,-0.181,-0.303,-0.69,-0.194,0.292,-0.296,-0.246,-0.452,-0.45,-0.241,-0.714,-0.333,-0.08,-0.158,-0.553,-0.221,-0.011,-0.16,-0.21
Amir Coffey, SF      ,2024, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.05,-0.241,0.714,0.333,0.125,0.164,0.169,0.039,-0.176,0.176,0.055
Amir Coffey, SG      ,2025, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565,0.1,-0.241,0.714,-0.333,0.123,0.253,0.716,-0.106,-0.294,0.21,0.039
Amir Johnson, PF      ,2015, Contract Year 1     ,1.0,0.431,0.326,-0.111,-0.0,-0.0,-0.003,0.01,0.384,-0.048,-0.389,-0.063,-0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amir Johnson, PF      ,2016, Post-Contract Year 1,1.0,0.123,0.391,-0.056,0.167,0.375,0.016,-0.43,0.094,0.205,-0.201,-0.013,0.122,-0.12,0.024,0.03,0.077,0.158,0.009,-0.279,-0.117,0.117,0.133,0.026,0.077
Amir Johnson, PF      ,2017, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.217,-0.264,0.091,-0.077,-0.158,-0.006,0.266,-0.193,-0.073,0.418,0.039,-0.04
Andre Drummond, C       ,2015, Contract Year 1     ,1.0,-0.202,-0.135,-0.5,-0.471,0.118,-0.036,-1.0,-0.235,-0.058,-0.281,0.038,-0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Drummond, C       ,2016, Contract Year 2     ,2.0,-0.064,-0.051,-0.429,-0.118,-0.176,-0.023,1.523,-0.088,-0.051,-0.343,0.025,-0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Drummond, C       ,2017, Contract Year 3     ,3.0,-0.214,-0.115,-0.214,-0.118,-0.353,-0.006,1.167,-0.221,-0.026,-0.096,0.025,-0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Drummond, C       ,2018, Post-Contract Year 3,3.0,-0.133,0.026,1.143,-0.118,-0.059,-0.008,-1.0,-0.144,-0.001,0.825,-0.013,-0.006,0.049,0.074,0.463,-0.0,0.185,-0.001,-1.0,0.047,0.013,0.338,-0.019,0.02
Andre Drummond, C       ,2019, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.047,-0.317,0.133,0.259,0.007,-0.077,0.224,0.014,-0.267,-0.006,0.026
Andre Drummond, C       ,2020, Contract Year 4     ,4.0,0.023,-0.026,0.929,0.118,-0.059,-0.0,0.083,0.023,-0.001,0.199,-0.278,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Drummond, C       ,2021, Contract Year 5     ,5.0,-0.139,-0.231,0.429,-0.176,-0.353,-0.075,-1.0,-0.208,-0.053,0.173,-0.418,-0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Drummond, C       ,2022, Contract Year 6     ,6.0,-0.543,-0.404,0.286,-0.353,-0.471,0.069,-1.0,-0.514,0.011,0.739,-0.076,-0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Drummond, C       ,2023, Post-Contract Year 6,6.0,-0.653,-0.577,-0.643,-0.588,-0.765,0.137,-1.0,-0.608,0.069,-0.315,-0.152,-0.046,-0.137,-0.17,-0.565,-0.222,-0.385,0.031,-1.0,-0.107,0.028,-0.435,-0.043,0.003
Andre Drummond, C       ,2024, Contract Year 7     ,7.0,-0.514,-0.423,-0.643,-0.471,-0.647,0.043,-1.0,-0.496,0.083,-0.253,-0.0,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Drummond, C       ,2025, Post-Contract Year 7,7.0,-0.578,-0.5,-0.357,-0.412,-0.706,-0.062,0.136,-0.602,-0.128,-0.014,-0.494,-0.229,-0.07,-0.071,0.286,0.053,-0.091,-0.053,1.0,-0.117,-0.108,0.138,-0.328,-0.128
Andre Iguodala, SF      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,-0.154,-0.104,0.333,-0.455,-0.06,0.084,0.097,-0.139,-0.262,0.1,-0.086
Andre Iguodala, SF      ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.026,0.015,0.222,-0.455,-0.035,0.09,0.006,-0.021,-0.228,-0.071,-0.064
Andre Iguodala, SF      ,2017, Contract Year 1     ,1.0,0.027,0.096,0.062,-0.13,0.667,0.119,0.034,0.139,0.096,0.477,0.07,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Iguodala, SF      ,2018, Post-Contract Year 1,1.0,-0.189,0.041,0.031,-0.304,1.0,-0.019,-0.194,-0.236,0.078,0.173,-0.099,0.015,-0.118,-0.026,-0.015,-0.111,0.091,-0.066,-0.124,-0.197,-0.009,-0.115,-0.086,-0.061
Andre Iguodala, SF      ,2019, Contract Year 2     ,2.0,-0.23,0.014,-0.0,-0.217,1.667,0.059,-0.049,-0.183,0.22,0.39,-0.042,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Iguodala, SF      ,2021, Post-Contract Year 2,2.0,-0.405,-0.041,-0.281,-0.217,1.0,-0.189,-0.057,-0.451,0.231,-0.251,-0.113,0.009,-0.129,-0.028,-0.164,-0.0,-0.143,-0.133,-0.005,-0.196,0.004,-0.299,-0.038,-0.06
Andre Jackson Jr., SG      ,2025, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Andre Miller, PG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Andre Roberson, SG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.404,-0.126,0.176,-0.2,-0.5,-0.046,-0.112,-0.427,0.113,-0.037,-0.101,0.009
Andre Roberson, SG      ,2016, Contract Year 1     ,1.0,0.412,-0.053,-0.3,-0.0,0.5,0.083,0.259,0.536,-0.135,-0.067,0.045,-0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Roberson, SF      ,2017, Post-Contract Year 1,1.0,0.941,0.342,-0.0,0.5,1.5,0.013,-0.008,0.953,-0.069,0.143,0.179,0.044,0.158,0.172,0.176,0.2,0.25,-0.033,-0.119,0.119,0.037,0.101,0.06,0.053
Andrea Bargnani, C       ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Andrew Bogut, C       ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
Andrew Bogut, C       ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.143,-0.136,-0.148,-0.167,-0.059,0.114,999999.0,-0.042,-0.002,0.114,0.045,0.008
Andrew Harrison, PG      ,2017, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Harrison, PG      ,2018, Post-Contract Year 1,1.0,0.61,0.211,0.143,-0.0,0.667,0.298,0.199,0.995,0.044,-0.01,-0.222,0.03,0.234,0.095,0.067,-0.0,0.25,0.13,0.091,0.332,0.021,-0.005,-0.125,0.015
Andrew Nembhard, SG      ,2023, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Andrew Nembhard, PG      ,2024, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032,-0.222,-0.089,-0.0,-0.5,0.129,0.02,0.054,-0.099,0.025,-0.093,-0.056
Andrew Nembhard, SG      ,2025, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.222,0.111,0.333,-0.0,0.039,-0.169,0.04,0.181,0.111,-0.133,0.062
Andrew Nicholson, PF      ,2015, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Nicholson, PF      ,2016, Post-Contract Year 1,1.0,0.408,0.714,-0.333,-0.0,0.333,0.078,0.136,0.605,0.352,-0.417,0.4,0.335,0.169,0.263,-0.2,-0.0,0.143,0.037,0.064,0.232,0.15,-0.263,0.167,0.144
Andrew Wiggins, SF      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.284,0.15,-0.087,-0.0,0.5,-0.033,-0.129,-0.328,0.18,-0.047,-0.0,-0.032
Andrew Wiggins, SF      ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.123,-0.1,-0.13,-0.0,0.5,0.015,-0.157,-0.128,0.021,-0.093,-0.012,-0.039
Andrew Wiggins, SF      ,2017, Contract Year 1     ,1.0,0.255,-0.024,0.122,-0.0,-0.333,0.009,0.167,0.296,-0.091,0.075,0.006,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Wiggins, SF      ,2018, Contract Year 2     ,2.0,-0.045,0.039,-0.104,0.1,-0.1,-0.022,0.009,-0.057,-0.039,0.033,0.103,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Wiggins, SF      ,2019, Post-Contract Year 2,2.0,-0.023,0.134,0.119,-0.0,0.05,-0.08,0.034,-0.076,0.068,0.162,-0.018,0.018,0.011,0.043,0.111,-0.048,0.077,-0.031,0.012,-0.01,0.053,0.059,-0.058,0.012
Andrew Wiggins, SF      ,2020, Contract Year 3     ,3.0,0.176,0.205,0.657,-0.2,0.5,-0.002,0.012,0.216,0.147,0.376,-0.274,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Wiggins, PF      ,2021, Post-Contract Year 3,3.0,0.004,0.157,0.075,-0.1,0.5,0.065,0.159,0.118,0.168,0.174,-0.045,0.105,-0.079,-0.02,-0.213,0.059,-0.0,0.032,0.067,-0.042,0.009,-0.079,0.136,0.014
Andrew Wiggins, SF      ,2022, Contract Year 4     ,4.0,-0.044,-0.0,-0.154,-0.0,-0.125,0.04,0.051,-0.014,-0.053,-0.048,0.217,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Wiggins, SF      ,2024, Post-Contract Year 4,4.0,-0.267,-0.0,-0.346,-0.4,-0.25,0.011,-0.043,-0.288,0.029,-0.095,0.183,-0.026,-0.132,-0.0,-0.128,-0.25,-0.077,-0.014,-0.047,-0.161,0.041,-0.025,-0.014,-0.016
Andrew Wiggins, SF      ,2025, Baseline Year 5     ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,-0.0,0.333,0.25,0.231,-0.025,-0.004,0.177,0.012,0.077,-0.167,0.01
Anfernee Simons, SG      ,2020, Contract Year 1     ,1.0,-0.604,-0.302,-0.728,-0.429,-0.0,-0.068,-0.112,-0.644,0.109,-0.341,0.207,-0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anfernee Simons, SG      ,2021, Contract Year 2     ,2.0,-0.628,-0.302,-0.728,-0.571,-0.0,-0.021,0.139,-0.594,0.278,-0.176,0.103,-0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anfernee Simons, SG      ,2022, Contract Year 3     ,3.0,-0.174,-0.175,-0.243,-0.286,-0.0,0.035,0.083,-0.122,-0.078,-0.126,-0.017,-0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anfernee Simons, SG      ,2023, Post-Contract Year 3,3.0,0.007,-0.175,-0.204,-0.0,1.0,0.044,0.008,0.057,-0.15,-0.123,0.069,-0.034,0.099,-0.0,0.025,0.167,0.333,0.004,-0.036,0.093,-0.041,0.002,0.042,0.027
Anfernee Simons, SG      ,2024, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.385,0.375,-0.167,-0.333,-0.034,-0.015,0.117,0.171,0.056,-0.227,0.05
Anfernee Simons, SG      ,2025, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.038,0.2,0.5,-0.333,-0.043,-0.072,-0.05,0.085,0.229,0.176,0.078
Ante Zizic, C       ,2019, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
Anthony Bennett, PF      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Anthony Black, PG      ,2024, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Anthony Black, PG      ,2025, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043,0.45,1.385,1.2,1.0,-0.092,-0.193,0.79,0.147,0.13,0.13,0.194
Anthony Davis, PF      ,2015, Contract Year 1     ,1.0,-0.056,-0.147,-0.304,0.136,0.261,-0.004,-0.72,-0.086,-0.106,0.033,0.083,-0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Davis, C       ,2016, Contract Year 2     ,2.0,-0.1,-0.108,-0.387,-0.161,-0.2,-0.062,-0.034,-0.163,-0.151,-0.367,-0.069,-0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Davis, C       ,2017, Post-Contract Year 2,2.0,0.037,0.022,-0.323,-0.161,-0.12,-0.039,-0.109,-0.017,-0.061,-0.412,0.145,-0.042,0.071,0.068,0.05,-0.0,0.048,0.012,-0.04,0.08,0.05,-0.037,0.103,0.061
Anthony Davis, PF      ,2018, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.005,0.15,0.154,0.238,0.07,0.091,0.155,0.035,0.146,0.103,0.072
Anthony Davis, C       ,2019, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.086,0.95,0.231,0.143,0.036,0.063,0.042,0.202,1.129,-0.176,0.144
Anthony Davis, PF      ,2020, Contract Year 3     ,3.0,0.04,-0.24,-0.0,0.286,0.062,-0.077,0.222,-0.003,-0.16,-0.13,0.016,-0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Davis, C       ,2022, Post-Contract Year 3,3.0,-0.076,-0.191,-0.031,0.029,0.062,-0.024,-0.311,-0.104,-0.158,-0.004,-0.344,-0.161,-0.059,0.031,-0.016,-0.111,-0.0,0.028,-0.279,-0.053,0.001,0.068,-0.216,-0.03
Anthony Davis, C       ,2023, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.302,-0.175,-0.185,-0.13,0.088,-0.004,0.117,0.203,-0.144,0.098,0.158
Anthony Davis, C       ,2024, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.312,0.111,-0.111,-0.0,0.074,0.05,0.054,0.189,0.205,0.49,0.191
Anthony Davis, PF      ,2025, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.208,0.111,-0.111,-0.043,-0.003,0.093,-0.003,0.174,0.153,-0.0,0.116
Anthony Edwards, SG      ,2021, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.215,-0.19,-0.341,-0.313,-0.286,-0.092,-0.108,-0.275,-0.128,-0.026,-0.089,-0.154
Anthony Edwards, SG      ,2022, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.134,-0.172,-0.136,-0.063,-0.143,-0.039,-0.033,-0.136,-0.106,0.088,-0.089,-0.1
Anthony Edwards, SG      ,2023, Contract Year 1     ,1.0,0.212,0.221,0.313,0.231,0.273,0.07,0.076,0.258,0.132,-0.03,0.097,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Edwards, SG      ,2024, Contract Year 2     ,2.0,0.276,0.137,0.522,-0.0,-0.091,0.075,0.041,0.31,0.032,0.195,0.097,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Edwards, SG      ,2025, Post-Contract Year 2,2.0,0.36,0.2,0.343,-0.077,0.091,0.042,0.152,0.463,0.04,0.022,0.097,0.156,0.032,0.027,-0.063,-0.04,0.091,-0.015,0.051,0.055,0.004,-0.078,-0.0,0.013
Anthony Lamb, SF      ,2023, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Anthony Morrow, SG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Anthony Morrow, SG      ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.477,-0.654,-0.5,-0.571,-0.0,-0.119,-0.108,-0.523,-0.314,-0.25,-0.081,-0.283
Anthony Morrow, SG      ,2017, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.486,-0.769,-0.375,-0.286,-1.0,-0.16,-0.29,-0.582,-0.459,0.875,-0.338,-0.337
Anthony Tolliver, PF      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,-0.031,0.143,-0.25,-0.0,0.062,0.017,0.215,-0.063,-0.286,0.056,-0.028
Anthony Tolliver, PF      ,2016, Contract Year 1     ,1.0,-0.159,0.032,-0.125,0.333,-0.0,-0.059,-0.016,-0.177,0.067,0.4,-0.053,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Tolliver, PF      ,2017, Contract Year 2     ,2.0,0.127,0.161,0.5,0.667,0.5,0.078,0.068,0.179,0.012,0.2,-0.145,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Tolliver, PF      ,2018, Contract Year 3     ,3.0,0.413,-0.0,0.375,0.333,0.5,0.132,0.191,0.638,-0.106,0.375,0.039,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Tolliver, PF      ,2019, Contract Year 4     ,4.0,-0.206,-0.129,-0.125,-0.0,0.5,-0.068,0.03,-0.215,0.038,-0.0,-0.145,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Tolliver, PF      ,2020, Post-Contract Year 4,4.0,-0.429,-0.097,-0.0,-0.0,-0.0,-0.129,-0.077,-0.484,0.084,0.143,-0.276,-0.069,-0.163,0.018,0.067,-0.0,-0.2,-0.034,-0.055,-0.207,0.022,0.067,-0.083,-0.015
Antonio Blakeney, SG      ,2019, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Antonio Reeves, SG      ,2025, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Archie Goodwin, SG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Archie Goodwin, PG      ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.589,0.389,0.909,0.25,-0.0,0.061,-0.208,0.668,-0.111,0.306,0.39,0.073
Armoni Brooks, SG-PG   ,2022, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Aron Baynes, C       ,2015, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aron Baynes, C       ,2016, Post-Contract Year 1,1.0,-0.045,0.044,0.2,0.5,1.0,-0.108,-1.0,-0.15,0.179,0.333,0.157,0.151,-0.023,0.022,0.091,0.2,0.333,-0.057,-1.0,-0.081,0.082,0.143,0.073,0.07
Aron Baynes, C       ,2017, Contract Year 2     ,2.0,-0.258,-0.022,-0.2,-0.0,0.667,-0.094,-1.0,-0.328,0.053,-0.0,0.071,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aron Baynes, C       ,2019, Post-Contract Year 2,2.0,-0.152,0.044,1.2,-0.0,1.333,-0.168,0.376,-0.225,0.113,1.444,-0.271,0.041,0.067,0.033,0.467,-0.0,0.167,-0.043,1.0,0.071,0.028,0.419,-0.19,0.009
Aron Baynes, C       ,2020, Contract Year 3     ,3.0,0.742,0.244,2.2,-0.0,0.667,-0.152,0.404,0.715,-0.092,1.462,-0.4,-0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aron Baynes, C       ,2021, Post-Contract Year 3,3.0,-0.076,0.156,0.8,0.5,0.333,-0.221,0.048,-0.209,0.021,0.8,-0.243,-0.032,-0.307,-0.037,-0.28,0.2,-0.111,-0.042,-0.145,-0.369,0.058,-0.155,0.116,0.009
Arron Afflalo, SG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.123,0.03,0.429,-0.0,-0.04,-0.107,0.219,0.084,-0.328,0.182,0.091
Arron Afflalo, SG      ,2016, Contract Year 1     ,1.0,-0.038,0.156,0.176,-0.2,-0.0,0.045,0.079,-0.02,0.062,0.448,-0.09,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arron Afflalo, SG      ,2017, Post-Contract Year 1,1.0,-0.368,-0.375,-0.235,-0.4,-0.0,0.038,0.161,-0.339,-0.217,0.529,-0.218,-0.191,-0.208,-0.298,-0.212,-0.143,-0.0,-0.003,0.037,-0.194,-0.151,0.027,-0.076,-0.117
Ausar Thompson, SF      ,2024, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Ausar Thompson, SF      ,2025, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,-0.203,0.211,0.545,-0.222,0.108,0.204,0.243,-0.004,0.13,-0.063,0.017
